=== LAYOUT FOR PPR-137.3.pdf ===

--- Page 1 ---
Page size: Width=612, Height=1008

--- Lines ---

--- Rectangles ---
Rect: x0=22.2, y0=126.5, x1=22.7, y1=127.0, width=0.5, height=0.5
Rect: x0=418.4, y0=192.0, x1=418.9, y1=192.5, width=0.5, height=0.5
Rect: x0=418.9, y0=192.0, x1=589.4, y1=192.5, width=170.5, height=0.5
Rect: x0=589.4, y0=192.0, x1=589.9, y1=192.5, width=0.5, height=0.5
Rect: x0=22.2, y0=192.5, x1=22.7, y1=224.7, width=0.5, height=32.2
Rect: x0=211.4, y0=192.5, x1=211.8, y1=224.7, width=0.5, height=32.2
Rect: x0=263.1, y0=192.5, x1=263.6, y1=224.7, width=0.5, height=32.2
Rect: x0=314.8, y0=192.5, x1=315.3, y1=224.7, width=0.5, height=32.2
Rect: x0=350.8, y0=192.5, x1=351.3, y1=224.7, width=0.5, height=32.2
Rect: x0=418.4, y0=192.5, x1=418.9, y1=224.7, width=0.5, height=32.2
Rect: x0=589.4, y0=192.5, x1=589.9, y1=224.7, width=0.5, height=32.2
Rect: x0=22.8, y0=225.1, x1=211.2, y1=252.7, width=188.4, height=27.6
Rect: x0=27.8, y0=225.1, x1=206.1, y1=238.9, width=178.2, height=13.8
Rect: x0=27.8, y0=238.9, x1=206.1, y1=252.7, width=178.2, height=13.8
Rect: x0=211.8, y0=225.1, x1=263.1, y1=252.7, width=51.2, height=27.6
Rect: x0=216.9, y0=231.3, x1=257.9, y1=246.7, width=41.0, height=15.5
Rect: x0=263.6, y0=225.1, x1=314.8, y1=252.7, width=51.2, height=27.6
Rect: x0=268.7, y0=231.3, x1=309.7, y1=246.7, width=40.9, height=15.5
Rect: x0=315.3, y0=225.1, x1=350.8, y1=252.7, width=35.5, height=27.6
Rect: x0=320.4, y0=231.3, x1=345.7, y1=246.7, width=25.2, height=15.5
Rect: x0=351.3, y0=225.1, x1=418.3, y1=252.7, width=67.0, height=27.6
Rect: x0=356.5, y0=234.4, x1=413.1, y1=243.6, width=56.6, height=9.2
Rect: x0=418.9, y0=225.1, x1=589.3, y1=252.7, width=170.4, height=27.6
Rect: x0=423.9, y0=232.1, x1=584.1, y1=245.9, width=160.2, height=13.8
Rect: x0=22.2, y0=224.7, x1=22.7, y1=225.1, width=0.5, height=0.5
Rect: x0=22.7, y0=224.7, x1=211.4, y1=225.1, width=188.7, height=0.5
Rect: x0=211.4, y0=224.7, x1=211.8, y1=225.1, width=0.5, height=0.5
Rect: x0=211.8, y0=224.7, x1=263.1, y1=225.1, width=51.2, height=0.5
Rect: x0=263.1, y0=224.7, x1=263.6, y1=225.1, width=0.5, height=0.5
Rect: x0=263.6, y0=224.7, x1=314.8, y1=225.1, width=51.2, height=0.5
Rect: x0=314.8, y0=224.7, x1=315.3, y1=225.1, width=0.5, height=0.5
Rect: x0=315.3, y0=224.7, x1=350.8, y1=225.1, width=35.5, height=0.5
Rect: x0=350.8, y0=224.7, x1=351.3, y1=225.1, width=0.5, height=0.5
Rect: x0=351.3, y0=224.7, x1=418.4, y1=225.1, width=67.1, height=0.5
Rect: x0=418.4, y0=224.7, x1=418.9, y1=225.1, width=0.5, height=0.5
Rect: x0=418.9, y0=224.7, x1=589.4, y1=225.1, width=170.5, height=0.5
Rect: x0=589.4, y0=224.7, x1=589.9, y1=225.1, width=0.5, height=0.5
Rect: x0=22.2, y0=225.1, x1=22.7, y1=252.7, width=0.5, height=27.6
Rect: x0=211.4, y0=225.1, x1=211.8, y1=252.7, width=0.5, height=27.6
Rect: x0=263.1, y0=225.1, x1=263.6, y1=252.7, width=0.5, height=27.6
Rect: x0=314.8, y0=225.1, x1=315.3, y1=252.7, width=0.5, height=27.6
Rect: x0=350.8, y0=225.1, x1=351.3, y1=252.7, width=0.5, height=27.6
Rect: x0=418.4, y0=225.1, x1=418.9, y1=252.7, width=0.5, height=27.6
Rect: x0=589.4, y0=225.1, x1=589.9, y1=252.7, width=0.5, height=27.6
Rect: x0=22.8, y0=253.3, x1=211.2, y1=280.9, width=188.4, height=27.6
Rect: x0=27.8, y0=253.3, x1=206.1, y1=267.1, width=178.2, height=13.8
Rect: x0=27.8, y0=267.1, x1=206.1, y1=280.9, width=178.2, height=13.8
Rect: x0=211.8, y0=253.3, x1=263.1, y1=280.9, width=51.2, height=27.6
Rect: x0=216.9, y0=259.3, x1=257.9, y1=274.8, width=41.0, height=15.5
Rect: x0=263.6, y0=253.3, x1=314.8, y1=280.9, width=51.2, height=27.6
Rect: x0=268.7, y0=259.3, x1=309.7, y1=274.8, width=40.9, height=15.5
Rect: x0=315.3, y0=253.3, x1=350.8, y1=280.9, width=35.5, height=27.6
Rect: x0=320.4, y0=259.3, x1=345.7, y1=274.8, width=25.2, height=15.5
Rect: x0=351.3, y0=253.3, x1=418.3, y1=280.9, width=67.0, height=27.6
Rect: x0=356.5, y0=262.5, x1=413.1, y1=271.7, width=56.6, height=9.2
Rect: x0=418.9, y0=253.3, x1=589.3, y1=280.9, width=170.4, height=27.6
Rect: x0=423.9, y0=260.2, x1=584.1, y1=274.0, width=160.2, height=13.8
Rect: x0=22.2, y0=252.7, x1=22.7, y1=253.2, width=0.5, height=0.5
Rect: x0=22.7, y0=252.7, x1=211.4, y1=253.2, width=188.7, height=0.5
Rect: x0=211.4, y0=252.7, x1=211.8, y1=253.2, width=0.5, height=0.5
Rect: x0=211.8, y0=252.7, x1=263.1, y1=253.2, width=51.2, height=0.5
Rect: x0=263.1, y0=252.7, x1=263.6, y1=253.2, width=0.5, height=0.5
Rect: x0=263.6, y0=252.7, x1=314.8, y1=253.2, width=51.2, height=0.5
Rect: x0=314.8, y0=252.7, x1=315.3, y1=253.2, width=0.5, height=0.5
Rect: x0=315.3, y0=252.7, x1=350.8, y1=253.2, width=35.5, height=0.5
Rect: x0=350.8, y0=252.7, x1=351.3, y1=253.2, width=0.5, height=0.5
Rect: x0=351.3, y0=252.7, x1=418.4, y1=253.2, width=67.1, height=0.5
Rect: x0=418.4, y0=252.7, x1=418.9, y1=253.2, width=0.5, height=0.5
Rect: x0=418.9, y0=252.7, x1=589.4, y1=253.2, width=170.5, height=0.5
Rect: x0=589.4, y0=252.7, x1=589.9, y1=253.2, width=0.5, height=0.5
Rect: x0=22.2, y0=253.2, x1=22.7, y1=280.9, width=0.5, height=27.7
Rect: x0=211.4, y0=253.2, x1=211.8, y1=280.9, width=0.5, height=27.7
Rect: x0=263.1, y0=253.2, x1=263.6, y1=280.9, width=0.5, height=27.7
Rect: x0=314.8, y0=253.2, x1=315.3, y1=280.9, width=0.5, height=27.7
Rect: x0=350.8, y0=253.2, x1=351.3, y1=280.9, width=0.5, height=27.7
Rect: x0=418.4, y0=253.2, x1=418.9, y1=280.9, width=0.5, height=27.7
Rect: x0=589.4, y0=253.2, x1=589.9, y1=280.9, width=0.5, height=27.7
Rect: x0=22.8, y0=281.4, x1=211.2, y1=296.9, width=188.4, height=15.5
Rect: x0=27.8, y0=282.3, x1=206.1, y1=296.1, width=178.2, height=13.8
Rect: x0=211.8, y0=281.4, x1=263.1, y1=296.9, width=51.2, height=15.5
Rect: x0=216.9, y0=281.4, x1=257.9, y1=296.9, width=41.0, height=15.5
Rect: x0=263.6, y0=281.4, x1=314.8, y1=296.9, width=51.2, height=15.5
Rect: x0=268.7, y0=281.4, x1=309.7, y1=296.9, width=40.9, height=15.5
Rect: x0=315.3, y0=281.4, x1=350.8, y1=296.9, width=35.5, height=15.5
Rect: x0=320.4, y0=281.4, x1=345.7, y1=296.9, width=25.2, height=15.5
Rect: x0=351.3, y0=281.4, x1=418.3, y1=296.9, width=67.0, height=15.5
Rect: x0=356.5, y0=284.5, x1=413.1, y1=293.8, width=56.6, height=9.3
Rect: x0=418.9, y0=281.4, x1=589.3, y1=296.9, width=170.4, height=15.5
Rect: x0=423.9, y0=282.3, x1=584.1, y1=296.1, width=160.2, height=13.8
Rect: x0=22.2, y0=280.9, x1=22.7, y1=281.4, width=0.5, height=0.5
Rect: x0=22.7, y0=280.9, x1=211.4, y1=281.4, width=188.7, height=0.5
Rect: x0=211.4, y0=280.9, x1=211.8, y1=281.4, width=0.5, height=0.5
Rect: x0=211.8, y0=280.9, x1=263.1, y1=281.4, width=51.2, height=0.5
Rect: x0=263.1, y0=280.9, x1=263.6, y1=281.4, width=0.5, height=0.5
Rect: x0=263.6, y0=280.9, x1=314.8, y1=281.4, width=51.2, height=0.5
Rect: x0=314.8, y0=280.9, x1=315.3, y1=281.4, width=0.5, height=0.5
Rect: x0=315.3, y0=280.9, x1=350.8, y1=281.4, width=35.5, height=0.5
Rect: x0=350.8, y0=280.9, x1=351.3, y1=281.4, width=0.5, height=0.5
Rect: x0=351.3, y0=280.9, x1=418.4, y1=281.4, width=67.1, height=0.5
Rect: x0=418.4, y0=280.9, x1=418.9, y1=281.4, width=0.5, height=0.5
Rect: x0=418.9, y0=280.9, x1=589.4, y1=281.4, width=170.5, height=0.5
Rect: x0=589.4, y0=280.9, x1=589.9, y1=281.4, width=0.5, height=0.5
Rect: x0=22.2, y0=281.4, x1=22.7, y1=296.9, width=0.5, height=15.5
Rect: x0=211.4, y0=281.4, x1=211.8, y1=296.9, width=0.5, height=15.5
Rect: x0=263.1, y0=281.4, x1=263.6, y1=296.9, width=0.5, height=15.5
Rect: x0=314.8, y0=281.4, x1=315.3, y1=296.9, width=0.5, height=15.5
Rect: x0=350.8, y0=281.4, x1=351.3, y1=296.9, width=0.5, height=15.5
Rect: x0=418.4, y0=281.4, x1=418.9, y1=296.9, width=0.5, height=15.5
Rect: x0=589.4, y0=281.4, x1=589.9, y1=296.9, width=0.5, height=15.5
Rect: x0=22.8, y0=297.5, x1=211.2, y1=325.1, width=188.4, height=27.6
Rect: x0=27.8, y0=297.5, x1=206.1, y1=311.3, width=178.2, height=13.8
Rect: x0=27.8, y0=311.3, x1=206.1, y1=325.1, width=178.2, height=13.8
Rect: x0=211.8, y0=297.5, x1=263.1, y1=325.1, width=51.2, height=27.6
Rect: x0=216.9, y0=303.5, x1=257.9, y1=319.0, width=41.0, height=15.5
Rect: x0=263.6, y0=297.5, x1=314.8, y1=325.1, width=51.2, height=27.6
Rect: x0=268.7, y0=303.5, x1=309.7, y1=319.0, width=40.9, height=15.5
Rect: x0=315.3, y0=297.5, x1=350.8, y1=325.1, width=35.5, height=27.6
Rect: x0=320.4, y0=303.5, x1=345.7, y1=319.0, width=25.2, height=15.5
Rect: x0=351.3, y0=297.5, x1=418.3, y1=325.1, width=67.0, height=27.6
Rect: x0=356.5, y0=306.6, x1=413.1, y1=315.9, width=56.6, height=9.2
Rect: x0=418.9, y0=297.5, x1=589.3, y1=325.1, width=170.4, height=27.6
Rect: x0=423.9, y0=304.4, x1=584.1, y1=318.2, width=160.2, height=13.8
Rect: x0=22.2, y0=296.9, x1=22.7, y1=297.4, width=0.5, height=0.5
Rect: x0=22.7, y0=296.9, x1=211.4, y1=297.4, width=188.7, height=0.5
Rect: x0=211.4, y0=296.9, x1=211.8, y1=297.4, width=0.5, height=0.5
Rect: x0=211.8, y0=296.9, x1=263.1, y1=297.4, width=51.2, height=0.5
Rect: x0=263.1, y0=296.9, x1=263.6, y1=297.4, width=0.5, height=0.5
Rect: x0=263.6, y0=296.9, x1=314.8, y1=297.4, width=51.2, height=0.5
Rect: x0=314.8, y0=296.9, x1=315.3, y1=297.4, width=0.5, height=0.5
Rect: x0=315.3, y0=296.9, x1=350.8, y1=297.4, width=35.5, height=0.5
Rect: x0=350.8, y0=296.9, x1=351.3, y1=297.4, width=0.5, height=0.5
Rect: x0=351.3, y0=296.9, x1=418.4, y1=297.4, width=67.1, height=0.5
Rect: x0=418.4, y0=296.9, x1=418.9, y1=297.4, width=0.5, height=0.5
Rect: x0=418.9, y0=296.9, x1=589.4, y1=297.4, width=170.5, height=0.5
Rect: x0=589.4, y0=296.9, x1=589.9, y1=297.4, width=0.5, height=0.5
Rect: x0=22.2, y0=297.4, x1=22.7, y1=325.1, width=0.5, height=27.7
Rect: x0=211.4, y0=297.4, x1=211.8, y1=325.1, width=0.5, height=27.7
Rect: x0=263.1, y0=297.4, x1=263.6, y1=325.1, width=0.5, height=27.7
Rect: x0=314.8, y0=297.4, x1=315.3, y1=325.1, width=0.5, height=27.7
Rect: x0=350.8, y0=297.4, x1=351.3, y1=325.1, width=0.5, height=27.7
Rect: x0=418.4, y0=297.4, x1=418.9, y1=325.1, width=0.5, height=27.7
Rect: x0=589.4, y0=297.4, x1=589.9, y1=325.1, width=0.5, height=27.7
Rect: x0=22.8, y0=325.6, x1=211.2, y1=341.1, width=188.4, height=15.5
Rect: x0=27.8, y0=326.5, x1=206.1, y1=340.2, width=178.2, height=13.8
Rect: x0=211.8, y0=325.6, x1=263.1, y1=341.1, width=51.2, height=15.5
Rect: x0=216.9, y0=325.6, x1=257.9, y1=341.1, width=41.0, height=15.5
Rect: x0=263.6, y0=325.6, x1=314.8, y1=341.1, width=51.2, height=15.5
Rect: x0=268.7, y0=325.6, x1=309.7, y1=341.1, width=40.9, height=15.5
Rect: x0=315.3, y0=325.6, x1=350.8, y1=341.1, width=35.5, height=15.5
Rect: x0=320.4, y0=325.6, x1=345.7, y1=341.1, width=25.2, height=15.5
Rect: x0=351.3, y0=325.6, x1=418.3, y1=341.1, width=67.0, height=15.5
Rect: x0=356.5, y0=328.7, x1=413.1, y1=338.0, width=56.6, height=9.2
Rect: x0=418.9, y0=325.6, x1=589.3, y1=341.1, width=170.4, height=15.5
Rect: x0=423.9, y0=326.5, x1=584.1, y1=340.2, width=160.2, height=13.8
Rect: x0=22.2, y0=325.1, x1=22.7, y1=325.6, width=0.5, height=0.5
Rect: x0=22.7, y0=325.1, x1=211.4, y1=325.6, width=188.7, height=0.5
Rect: x0=211.4, y0=325.1, x1=211.8, y1=325.6, width=0.5, height=0.5
Rect: x0=211.8, y0=325.1, x1=263.1, y1=325.6, width=51.2, height=0.5
Rect: x0=263.1, y0=325.1, x1=263.6, y1=325.6, width=0.5, height=0.5
Rect: x0=263.6, y0=325.1, x1=314.8, y1=325.6, width=51.2, height=0.5
Rect: x0=314.8, y0=325.1, x1=315.3, y1=325.6, width=0.5, height=0.5
Rect: x0=315.3, y0=325.1, x1=350.8, y1=325.6, width=35.5, height=0.5
Rect: x0=350.8, y0=325.1, x1=351.3, y1=325.6, width=0.5, height=0.5
Rect: x0=351.3, y0=325.1, x1=418.4, y1=325.6, width=67.1, height=0.5
Rect: x0=418.4, y0=325.1, x1=418.9, y1=325.6, width=0.5, height=0.5
Rect: x0=418.9, y0=325.1, x1=589.4, y1=325.6, width=170.5, height=0.5
Rect: x0=589.4, y0=325.1, x1=589.9, y1=325.6, width=0.5, height=0.5
Rect: x0=22.2, y0=325.6, x1=22.7, y1=341.1, width=0.5, height=15.5
Rect: x0=211.4, y0=325.6, x1=211.8, y1=341.1, width=0.5, height=15.5
Rect: x0=263.1, y0=325.6, x1=263.6, y1=341.1, width=0.5, height=15.5
Rect: x0=314.8, y0=325.6, x1=315.3, y1=341.1, width=0.5, height=15.5
Rect: x0=350.8, y0=325.6, x1=351.3, y1=341.1, width=0.5, height=15.5
Rect: x0=418.4, y0=325.6, x1=418.9, y1=341.1, width=0.5, height=15.5
Rect: x0=589.4, y0=325.6, x1=589.9, y1=341.1, width=0.5, height=15.5
Rect: x0=22.8, y0=341.7, x1=211.2, y1=369.3, width=188.4, height=27.6
Rect: x0=27.8, y0=341.7, x1=206.1, y1=355.5, width=178.2, height=13.8
Rect: x0=27.8, y0=355.5, x1=206.1, y1=369.3, width=178.2, height=13.8
Rect: x0=211.8, y0=341.7, x1=263.1, y1=369.3, width=51.2, height=27.6
Rect: x0=216.9, y0=347.7, x1=257.9, y1=363.2, width=41.0, height=15.5
Rect: x0=263.6, y0=341.7, x1=314.8, y1=369.3, width=51.2, height=27.6
Rect: x0=268.7, y0=347.7, x1=309.7, y1=363.2, width=40.9, height=15.5
Rect: x0=315.3, y0=341.7, x1=350.8, y1=369.3, width=35.5, height=27.6
Rect: x0=320.4, y0=347.7, x1=345.7, y1=363.2, width=25.2, height=15.5
Rect: x0=351.3, y0=341.7, x1=418.3, y1=369.3, width=67.0, height=27.6
Rect: x0=356.5, y0=350.8, x1=413.1, y1=360.0, width=56.6, height=9.2
Rect: x0=418.9, y0=341.7, x1=589.3, y1=369.3, width=170.4, height=27.6
Rect: x0=423.9, y0=348.5, x1=584.1, y1=362.3, width=160.2, height=13.8
Rect: x0=22.2, y0=341.1, x1=22.7, y1=341.6, width=0.5, height=0.5
Rect: x0=22.7, y0=341.1, x1=211.4, y1=341.6, width=188.7, height=0.5
Rect: x0=211.4, y0=341.1, x1=211.8, y1=341.6, width=0.5, height=0.5
Rect: x0=211.8, y0=341.1, x1=263.1, y1=341.6, width=51.2, height=0.5
Rect: x0=263.1, y0=341.1, x1=263.6, y1=341.6, width=0.5, height=0.5
Rect: x0=263.6, y0=341.1, x1=314.8, y1=341.6, width=51.2, height=0.5
Rect: x0=314.8, y0=341.1, x1=315.3, y1=341.6, width=0.5, height=0.5
Rect: x0=315.3, y0=341.1, x1=350.8, y1=341.6, width=35.5, height=0.5
Rect: x0=350.8, y0=341.1, x1=351.3, y1=341.6, width=0.5, height=0.5
Rect: x0=351.3, y0=341.1, x1=418.4, y1=341.6, width=67.1, height=0.5
Rect: x0=418.4, y0=341.1, x1=418.9, y1=341.6, width=0.5, height=0.5
Rect: x0=418.9, y0=341.1, x1=589.4, y1=341.6, width=170.5, height=0.5
Rect: x0=589.4, y0=341.1, x1=589.9, y1=341.6, width=0.5, height=0.5
Rect: x0=22.2, y0=341.6, x1=22.7, y1=369.3, width=0.5, height=27.7
Rect: x0=211.4, y0=341.6, x1=211.8, y1=369.3, width=0.5, height=27.7
Rect: x0=263.1, y0=341.6, x1=263.6, y1=369.3, width=0.5, height=27.7
Rect: x0=314.8, y0=341.6, x1=315.3, y1=369.3, width=0.5, height=27.7
Rect: x0=350.8, y0=341.6, x1=351.3, y1=369.3, width=0.5, height=27.7
Rect: x0=418.4, y0=341.6, x1=418.9, y1=369.3, width=0.5, height=27.7
Rect: x0=589.4, y0=341.6, x1=589.9, y1=369.3, width=0.5, height=27.7
Rect: x0=22.8, y0=369.8, x1=211.2, y1=392.7, width=188.4, height=22.9
Rect: x0=27.8, y0=369.8, x1=206.1, y1=383.6, width=178.2, height=13.8
Rect: x0=27.8, y0=383.6, x1=206.1, y1=392.7, width=178.2, height=9.1
Rect: x0=211.8, y0=369.8, x1=263.1, y1=392.7, width=51.2, height=22.9
Rect: x0=216.9, y0=373.5, x1=257.9, y1=389.0, width=41.0, height=15.5
Rect: x0=263.6, y0=369.8, x1=314.8, y1=392.7, width=51.2, height=22.9
Rect: x0=268.7, y0=373.5, x1=309.7, y1=389.0, width=40.9, height=15.5
Rect: x0=315.3, y0=369.8, x1=350.8, y1=392.7, width=35.5, height=22.9
Rect: x0=320.4, y0=373.5, x1=345.7, y1=389.0, width=25.2, height=15.5
Rect: x0=351.3, y0=369.8, x1=418.3, y1=392.7, width=67.0, height=22.9
Rect: x0=356.5, y0=376.6, x1=413.1, y1=385.9, width=56.6, height=9.2
Rect: x0=418.9, y0=369.8, x1=589.3, y1=392.7, width=170.4, height=22.9
Rect: x0=423.9, y0=374.3, x1=584.1, y1=388.1, width=160.2, height=13.8
Rect: x0=22.2, y0=369.3, x1=22.7, y1=369.8, width=0.5, height=0.5
Rect: x0=22.7, y0=369.3, x1=211.4, y1=369.8, width=188.7, height=0.5
Rect: x0=211.4, y0=369.3, x1=211.8, y1=369.8, width=0.5, height=0.5
Rect: x0=211.8, y0=369.3, x1=263.1, y1=369.8, width=51.2, height=0.5
Rect: x0=263.1, y0=369.3, x1=263.6, y1=369.8, width=0.5, height=0.5
Rect: x0=263.6, y0=369.3, x1=314.8, y1=369.8, width=51.2, height=0.5
Rect: x0=314.8, y0=369.3, x1=315.3, y1=369.8, width=0.5, height=0.5
Rect: x0=315.3, y0=369.3, x1=350.8, y1=369.8, width=35.5, height=0.5
Rect: x0=350.8, y0=369.3, x1=351.3, y1=369.8, width=0.5, height=0.5
Rect: x0=351.3, y0=369.3, x1=418.4, y1=369.8, width=67.1, height=0.5
Rect: x0=418.4, y0=369.3, x1=418.9, y1=369.8, width=0.5, height=0.5
Rect: x0=418.9, y0=369.3, x1=589.4, y1=369.8, width=170.5, height=0.5
Rect: x0=589.4, y0=369.3, x1=589.9, y1=369.8, width=0.5, height=0.5
Rect: x0=22.2, y0=369.8, x1=22.7, y1=392.7, width=0.5, height=22.9
Rect: x0=211.4, y0=369.8, x1=211.8, y1=392.7, width=0.5, height=22.9
Rect: x0=263.1, y0=369.8, x1=263.6, y1=392.7, width=0.5, height=22.9
Rect: x0=314.8, y0=369.8, x1=315.3, y1=392.7, width=0.5, height=22.9
Rect: x0=350.8, y0=369.8, x1=351.3, y1=392.7, width=0.5, height=22.9
Rect: x0=418.4, y0=369.8, x1=418.9, y1=392.7, width=0.5, height=22.9
Rect: x0=589.4, y0=369.8, x1=589.9, y1=392.7, width=0.5, height=22.9
Rect: x0=22.8, y0=393.3, x1=211.2, y1=408.8, width=188.4, height=15.5
Rect: x0=27.8, y0=394.1, x1=206.1, y1=407.9, width=178.2, height=13.8
Rect: x0=211.8, y0=393.3, x1=263.1, y1=408.8, width=51.2, height=15.5
Rect: x0=216.9, y0=393.3, x1=257.9, y1=408.8, width=41.0, height=15.5
Rect: x0=263.6, y0=393.3, x1=314.8, y1=408.8, width=51.2, height=15.5
Rect: x0=268.7, y0=393.3, x1=309.7, y1=408.8, width=40.9, height=15.5
Rect: x0=315.3, y0=393.3, x1=350.8, y1=408.8, width=35.5, height=15.5
Rect: x0=320.4, y0=393.3, x1=345.7, y1=408.8, width=25.2, height=15.5
Rect: x0=351.3, y0=393.3, x1=418.3, y1=408.8, width=67.0, height=15.5
Rect: x0=356.5, y0=396.4, x1=413.1, y1=405.6, width=56.6, height=9.2
Rect: x0=418.9, y0=393.3, x1=589.3, y1=408.8, width=170.4, height=15.5
Rect: x0=423.9, y0=394.1, x1=584.1, y1=407.9, width=160.2, height=13.8
Rect: x0=22.2, y0=392.7, x1=22.7, y1=393.2, width=0.5, height=0.5
Rect: x0=22.7, y0=392.7, x1=211.4, y1=393.2, width=188.7, height=0.5
Rect: x0=211.4, y0=392.7, x1=211.8, y1=393.2, width=0.5, height=0.5
Rect: x0=211.8, y0=392.7, x1=263.1, y1=393.2, width=51.2, height=0.5
Rect: x0=263.1, y0=392.7, x1=263.6, y1=393.2, width=0.5, height=0.5
Rect: x0=263.6, y0=392.7, x1=314.8, y1=393.2, width=51.2, height=0.5
Rect: x0=314.8, y0=392.7, x1=315.3, y1=393.2, width=0.5, height=0.5
Rect: x0=315.3, y0=392.7, x1=350.8, y1=393.2, width=35.5, height=0.5
Rect: x0=350.8, y0=392.7, x1=351.3, y1=393.2, width=0.5, height=0.5
Rect: x0=351.3, y0=392.7, x1=418.4, y1=393.2, width=67.1, height=0.5
Rect: x0=418.4, y0=392.7, x1=418.9, y1=393.2, width=0.5, height=0.5
Rect: x0=418.9, y0=392.7, x1=589.4, y1=393.2, width=170.5, height=0.5
Rect: x0=589.4, y0=392.7, x1=589.9, y1=393.2, width=0.5, height=0.5
Rect: x0=22.2, y0=393.2, x1=22.7, y1=408.8, width=0.5, height=15.6
Rect: x0=211.4, y0=393.2, x1=211.8, y1=408.8, width=0.5, height=15.6
Rect: x0=263.1, y0=393.2, x1=263.6, y1=408.8, width=0.5, height=15.6
Rect: x0=314.8, y0=393.2, x1=315.3, y1=408.8, width=0.5, height=15.6
Rect: x0=350.8, y0=393.2, x1=351.3, y1=408.8, width=0.5, height=15.6
Rect: x0=418.4, y0=393.2, x1=418.9, y1=408.8, width=0.5, height=15.6
Rect: x0=589.4, y0=393.2, x1=589.9, y1=408.8, width=0.5, height=15.6
Rect: x0=22.8, y0=409.2, x1=211.2, y1=424.9, width=188.4, height=15.6
Rect: x0=27.8, y0=410.2, x1=206.1, y1=424.0, width=178.2, height=13.8
Rect: x0=211.8, y0=409.2, x1=263.1, y1=424.9, width=51.2, height=15.6
Rect: x0=216.9, y0=409.2, x1=257.9, y1=424.9, width=41.0, height=15.6
Rect: x0=263.6, y0=409.2, x1=314.8, y1=424.9, width=51.2, height=15.6
Rect: x0=268.7, y0=409.2, x1=309.7, y1=424.9, width=40.9, height=15.6
Rect: x0=315.3, y0=409.2, x1=350.8, y1=424.9, width=35.5, height=15.6
Rect: x0=320.4, y0=409.2, x1=345.7, y1=424.9, width=25.2, height=15.6
Rect: x0=351.3, y0=409.2, x1=418.3, y1=424.9, width=67.0, height=15.6
Rect: x0=356.5, y0=412.5, x1=413.1, y1=421.7, width=56.6, height=9.2
Rect: x0=418.9, y0=409.2, x1=589.3, y1=424.9, width=170.4, height=15.6
Rect: x0=423.9, y0=410.2, x1=584.1, y1=424.0, width=160.2, height=13.8
Rect: x0=22.2, y0=408.8, x1=22.7, y1=409.2, width=0.5, height=0.5
Rect: x0=22.7, y0=408.8, x1=211.4, y1=409.2, width=188.7, height=0.5
Rect: x0=211.4, y0=408.8, x1=211.8, y1=409.2, width=0.5, height=0.5
Rect: x0=211.8, y0=408.8, x1=263.1, y1=409.2, width=51.2, height=0.5
Rect: x0=263.1, y0=408.8, x1=263.6, y1=409.2, width=0.5, height=0.5
Rect: x0=263.6, y0=408.8, x1=314.8, y1=409.2, width=51.2, height=0.5
Rect: x0=314.8, y0=408.8, x1=315.3, y1=409.2, width=0.5, height=0.5
Rect: x0=315.3, y0=408.8, x1=350.8, y1=409.2, width=35.5, height=0.5
Rect: x0=350.8, y0=408.8, x1=351.3, y1=409.2, width=0.5, height=0.5
Rect: x0=351.3, y0=408.8, x1=418.4, y1=409.2, width=67.1, height=0.5
Rect: x0=418.4, y0=408.8, x1=418.9, y1=409.2, width=0.5, height=0.5
Rect: x0=418.9, y0=408.8, x1=589.4, y1=409.2, width=170.5, height=0.5
Rect: x0=589.4, y0=408.8, x1=589.9, y1=409.2, width=0.5, height=0.5
Rect: x0=22.2, y0=409.2, x1=22.7, y1=424.9, width=0.5, height=15.6
Rect: x0=211.4, y0=409.2, x1=211.8, y1=424.9, width=0.5, height=15.6
Rect: x0=263.1, y0=409.2, x1=263.6, y1=424.9, width=0.5, height=15.6
Rect: x0=314.8, y0=409.2, x1=315.3, y1=424.9, width=0.5, height=15.6
Rect: x0=350.8, y0=409.2, x1=351.3, y1=424.9, width=0.5, height=15.6
Rect: x0=418.4, y0=409.2, x1=418.9, y1=424.9, width=0.5, height=15.6
Rect: x0=589.4, y0=409.2, x1=589.9, y1=424.9, width=0.5, height=15.6
Rect: x0=22.8, y0=425.3, x1=211.2, y1=440.9, width=188.4, height=15.6
Rect: x0=27.8, y0=426.3, x1=206.1, y1=440.1, width=178.2, height=13.8
Rect: x0=211.8, y0=425.3, x1=263.1, y1=440.9, width=51.2, height=15.6
Rect: x0=216.9, y0=425.3, x1=257.9, y1=440.9, width=41.0, height=15.6
Rect: x0=263.6, y0=425.3, x1=314.8, y1=440.9, width=51.2, height=15.6
Rect: x0=268.7, y0=425.3, x1=309.7, y1=440.9, width=40.9, height=15.6
Rect: x0=315.3, y0=425.3, x1=350.8, y1=440.9, width=35.5, height=15.6
Rect: x0=320.4, y0=425.3, x1=345.7, y1=440.9, width=25.2, height=15.6
Rect: x0=351.3, y0=425.3, x1=418.3, y1=440.9, width=67.0, height=15.6
Rect: x0=356.5, y0=428.6, x1=413.1, y1=437.7, width=56.6, height=9.1
Rect: x0=418.9, y0=425.3, x1=589.3, y1=440.9, width=170.4, height=15.6
Rect: x0=423.9, y0=426.3, x1=584.1, y1=440.1, width=160.2, height=13.8
